Receiver,Sender,external_exists,external_id,ywp_id,ywp_year,actorID,bc_id,conflictID,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_nameid,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code
Government of Russia (Soviet Union),,0,4894,4600,2001,365,202,206,Russia (Chechnya),348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4895,4602,2002,365,202,206,Russia (Chechnya),348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4896,4467,2003,365,202,206,Russia (Chechnya),348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4897,5185,2004,365,202,206,Russia (Chechnya),348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4898,5448,2005,365,202,206,Russia (Chechnya),348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4899,7471,2006,365,202,206,Russia (Chechnya),348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4900,7936,2007,365,202,206,Russia (Chechnya),348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Forces of the Caucasus Emirate,,0,4901,8413,2007,1210,361,257,Russia (Caucasus Emirate),773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Forces of the Caucasus Emirate,,0,4902,8428,2008,1210,361,257,Russia (Caucasus Emirate),773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Forces of the Caucasus Emirate,,0,4903,8813,2009,1210,361,257,Russia (Caucasus Emirate),773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4904,8412,2007,365,361,257,Russia (Caucasus Emirate),773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4905,8427,2008,365,361,257,Russia (Caucasus Emirate),773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4906,8812,2009,365,361,257,Russia (Caucasus Emirate),773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4907,4358,1993,365,204,204,Russia,350,Government of Russia (Soviet Union) - Parliamentary forces,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Parliamentary forces,,0,4908,4359,1993,1194,204,204,Russia,350,Government of Russia (Soviet Union) - Parliamentary forces,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4909,4505,1990,365,220,181,Soviet Union (Nagorno-Karabakh),370,Government of Russia (Soviet Union) - Republic of Armenia,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4910,4835,1991,365,220,181,Soviet Union (Nagorno-Karabakh),370,Government of Russia (Soviet Union) - Republic of Armenia,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Republic of Armenia,,0,4911,4506,1990,1173,220,181,Soviet Union (Nagorno-Karabakh),370,Government of Russia (Soviet Union) - Republic of Armenia,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Republic of Armenia,,0,4912,4834,1991,1173,220,181,Soviet Union (Nagorno-Karabakh),370,Government of Russia (Soviet Union) - Republic of Armenia,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Russia (Soviet Union),,0,4913,4501,1999,365,218,220,Russia (Dagestan),368,Government of Russia (Soviet Union) - Wahhabi movement of the Buinaksk district,Russia (Soviet Union),,365,0,,,,,,,,,,,,,,
Government of Rwanda,,0,4918,4980,1997,517,92,179,Rwanda,128,Government of Rwanda - FDLR,Rwanda,,517,0,,,,,,,,,,,,,,
Government of Rwanda,,0,4919,1453,1998,517,92,179,Rwanda,128,Government of Rwanda - FDLR,Rwanda,,517,0,,,,,,,,,,,,,,
Government of Rwanda,,0,4920,1454,1999,517,92,179,Rwanda,128,Government of Rwanda - FDLR,Rwanda,,517,0,,,,,,,,,,,,,,
Government of Rwanda,,0,4922,1456,2001,517,92,179,Rwanda,128,Government of Rwanda - FDLR,Rwanda,,517,0,,,,,,,,,,,,,,
JSM,,0,4954,6627,1979,1155,286,145,Saudi Arabia,548,Government of Saudi Arabia - JSM,Saudi Arabia,,670,0,,,,,,,,,,,,,,
MFDC,,0,4968,2679,1992,1381,93,180,Senegal (Casamance),129,Government of Senegal - MFDC,Senegal,,433,0,,,,,,,,,,,,,,
MFDC,,0,4969,2680,1993,1381,93,180,Senegal (Casamance),129,Government of Senegal - MFDC,Senegal,,433,0,,,,,,,,,,,,,,
MFDC,,0,4970,2682,1995,1381,93,180,Senegal (Casamance),129,Government of Senegal - MFDC,Senegal,,433,0,,,,,,,,,,,,,,
MFDC,,0,4971,2684,1997,1381,93,180,Senegal (Casamance),129,Government of Senegal - MFDC,Senegal,,433,0,,,,,,,,,,,,,,
MFDC,,0,4973,2687,2000,1381,93,180,Senegal (Casamance),129,Government of Senegal - MFDC,Senegal,,433,0,,,,,,,,,,,,,,
MFDC,,0,4974,2688,2001,1381,93,180,Senegal (Casamance),129,Government of Senegal - MFDC,Senegal,,433,0,,,,,,,,,,,,,,
MFDC,,0,4975,5009,2003,1381,93,180,Senegal (Casamance),129,Government of Senegal - MFDC,Senegal,,433,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4979,2698,1997,451,94,187,Sierra Leone,131,Government of Sierra Leone - AFRC,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4980,2699,1998,451,94,187,Sierra Leone,131,Government of Sierra Leone - AFRC,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4982,2698,1997,451,94,187,Sierra Leone,132,Government of Sierra Leone - Kamajors,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4983,2699,1998,451,94,187,Sierra Leone,132,Government of Sierra Leone - Kamajors,Sierra Leone,,451,0,,,,,,,,,,,,,,
Kamajors,,0,4984,2740,1997,1386,94,187,Sierra Leone,132,Government of Sierra Leone - Kamajors,Sierra Leone,,451,0,,,,,,,,,,,,,,
Kamajors,,0,4985,2741,1998,1386,94,187,Sierra Leone,132,Government of Sierra Leone - Kamajors,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4988,2693,1992,451,94,187,Sierra Leone,130,Government of Sierra Leone - RUF,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4989,2694,1993,451,94,187,Sierra Leone,130,Government of Sierra Leone - RUF,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4990,2695,1994,451,94,187,Sierra Leone,130,Government of Sierra Leone - RUF,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4991,2696,1995,451,94,187,Sierra Leone,130,Government of Sierra Leone - RUF,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4992,2697,1996,451,94,187,Sierra Leone,130,Government of Sierra Leone - RUF,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4993,2698,1997,451,94,187,Sierra Leone,130,Government of Sierra Leone - RUF,Sierra Leone,,451,0,,,,,,,,,,,,,,
Government of Sierra Leone,,0,4994,2699,1998,451,94,187,Sierra Leone,130,Government of Sierra Leone - RUF,Sierra Leone,,451,0,,,,,,,,,,,,,,
WSB,,0,5016,8048,2000,1387,94,187,Sierra Leone,714,Government of Sierra Leone - WSB,Sierra Leone,,451,0,,,,,,,,,,,,,,
Harakat Ras Kamboni,,0,5033,8384,2008,1579,128,141,Somalia,771,Government of Somalia - Harakat Ras Kamboni,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5043,3261,1989,520,128,141,Somalia,207,Government of Somalia - SNM,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5044,3268,1990,520,128,141,Somalia,207,Government of Somalia - SNM,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5045,3272,1991,520,128,141,Somalia,207,Government of Somalia - SNM,Somalia,,520,0,,,,,,,,,,,,,,
SNM,,0,5052,3262,1989,1350,128,141,Somalia,207,Government of Somalia - SNM,Somalia,,520,0,,,,,,,,,,,,,,
SNM,,0,5053,3269,1990,1350,128,141,Somalia,207,Government of Somalia - SNM,Somalia,,520,0,,,,,,,,,,,,,,
SNM,,0,5054,3273,1991,1350,128,141,Somalia,207,Government of Somalia - SNM,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5055,3261,1989,520,128,141,Somalia,208,Government of Somalia - SPM,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5056,3268,1990,520,128,141,Somalia,208,Government of Somalia - SPM,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5057,3272,1991,520,128,141,Somalia,208,Government of Somalia - SPM,Somalia,,520,0,,,,,,,,,,,,,,
SPM,,0,5058,3263,1989,1351,128,141,Somalia,208,Government of Somalia - SPM,Somalia,,520,0,,,,,,,,,,,,,,
SPM,,0,5059,3271,1990,1351,128,141,Somalia,208,Government of Somalia - SPM,Somalia,,520,0,,,,,,,,,,,,,,
SPM,,0,5060,3274,1991,1351,128,141,Somalia,208,Government of Somalia - SPM,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5061,3294,2001,520,128,141,Somalia,212,Government of Somalia - SRRC,Somalia,,520,0,,,,,,,,,,,,,,
SRRC,,0,5066,3295,2001,1354,128,141,Somalia,212,Government of Somalia - SRRC,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5077,3268,1990,520,128,141,Somalia,210,Government of Somalia - USC,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5078,3272,1991,520,128,141,Somalia,210,Government of Somalia - USC,Somalia,,520,0,,,,,,,,,,,,,,
USC,,0,5079,3270,1990,1352,128,141,Somalia,210,Government of Somalia - USC,Somalia,,520,0,,,,,,,,,,,,,,
USC,,0,5080,3276,1991,1352,128,141,Somalia,210,Government of Somalia - USC,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5081,3272,1991,520,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5082,3278,1992,520,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5083,3280,1993,520,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5084,3282,1994,520,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5085,3285,1995,520,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
Government of Somalia,,0,5086,3288,1996,520,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC faction,,0,5087,3277,1991,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC/SNA,,0,5088,3279,1992,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC/SNA,,0,5089,3281,1993,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC/SNA,,0,5090,3283,1994,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC/SNA,,0,5091,3284,1994,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC/SNA,,0,5093,3287,1995,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC/SNA,,0,5094,3289,1996,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
USC/SNA,,0,5095,3290,1996,1353,128,141,Somalia,211,Government of Somalia - USC faction,Somalia,,520,0,,,,,,,,,,,,,,
Government of South Africa,,0,5141,6747,1981,560,290,150,South Africa,558,Government of South Africa - ANC,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5142,7073,1982,560,290,150,South Africa,558,Government of South Africa - ANC,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5143,7075,1983,560,290,150,South Africa,558,Government of South Africa - ANC,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5144,7079,1985,560,290,150,South Africa,558,Government of South Africa - ANC,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5145,7081,1986,560,290,150,South Africa,558,Government of South Africa - ANC,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5146,7083,1987,560,290,150,South Africa,558,Government of South Africa - ANC,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5147,7085,1988,560,290,150,South Africa,558,Government of South Africa - ANC,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5148,6375,1975,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5149,6377,1976,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5150,6379,1977,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5151,6381,1978,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5152,6383,1979,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5153,6385,1980,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5154,6387,1981,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5155,6389,1982,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5156,6391,1983,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5157,6393,1984,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5158,6395,1985,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5159,6397,1986,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5160,6399,1987,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of South Africa,,0,5161,6401,1988,560,263,101,South Africa (Namibia),516,Government of South Africa - SWAPO,South Africa,,560,0,,,,,,,,,,,,,,
Government of Spain,,0,5234,9169,1978,230,216,147,Spain (Basque),366,Government of Spain - ETA,Spain,,230,0,,,,,,,,,,,,,,
Government of Spain,,0,5235,9171,1979,230,216,147,Spain (Basque),366,Government of Spain - ETA,Spain,,230,0,,,,,,,,,,,,,,
Government of Spain,,0,5236,6118,1980,230,216,147,Spain (Basque),366,Government of Spain - ETA,Spain,,230,0,,,,,,,,,,,,,,
Government of Spain,,0,5237,6120,1981,230,216,147,Spain (Basque),366,Government of Spain - ETA,Spain,,230,0,,,,,,,,,,,,,,
Government of Spain,,0,5238,9173,1982,230,216,147,Spain (Basque),366,Government of Spain - ETA,Spain,,230,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5247,3566,1989,780,156,117,Sri Lanka,256,Government of Sri Lanka (Ceylon) - JVP,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5248,3574,1990,780,156,117,Sri Lanka,256,Government of Sri Lanka (Ceylon) - JVP,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
JVP,,0,5249,3567,1989,1123,156,117,Sri Lanka,256,Government of Sri Lanka (Ceylon) - JVP,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
JVP,,0,5250,3573,1990,1123,156,117,Sri Lanka,256,Government of Sri Lanka (Ceylon) - JVP,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5260,6533,1988,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5263,3496,1991,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5264,3446,1992,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5265,3500,1993,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5266,3502,1994,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5267,3487,1995,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5268,3549,1996,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5269,3488,1997,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5270,3543,1998,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sri Lanka (Ceylon),,0,5274,3527,2001,780,151,157,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,Sri Lanka (Ceylon),,780,0,,,,,,,,,,,,,,
Government of Sudan,,0,5320,5156,2004,625,233,113,Sudan,434,Government of Sudan - JEM,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5321,7900,2007,625,233,113,Sudan,434,Government of Sudan - JEM,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5322,8337,2008,625,233,113,Sudan,434,Government of Sudan - JEM,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5323,8661,2009,625,233,113,Sudan,434,Government of Sudan - JEM,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5332,6423,1976,625,233,113,Sudan,521,Government of Sudan - National Front,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5338,7641,2000,625,233,113,Sudan,645,Government of Sudan - NDA,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5339,7643,2001,625,233,113,Sudan,645,Government of Sudan - NDA,Sudan,,625,0,,,,,,,,,,,,,,
NDA,,0,5352,7695,2000,1314,233,113,Sudan,645,Government of Sudan - NDA,Sudan,,625,0,,,,,,,,,,,,,,
NDA,,0,5353,7696,2001,1314,233,113,Sudan,645,Government of Sudan - NDA,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5354,5781,2006,625,233,113,Sudan,630,Government of Sudan - NRF,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5357,5156,2004,625,233,113,Sudan,433,Government of Sudan - SLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5358,5434,2005,625,233,113,Sudan,433,Government of Sudan - SLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5359,5781,2006,625,233,113,Sudan,433,Government of Sudan - SLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5360,8337,2008,625,233,113,Sudan,433,Government of Sudan - SLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5361,8661,2009,625,233,113,Sudan,433,Government of Sudan - SLM/A,Sudan,,625,0,,,,,,,,,,,,,,
SLM/A,,0,5373,8662,2009,1316,233,113,Sudan,433,Government of Sudan - SLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5374,5781,2006,625,233,113,Sudan,631,Government of Sudan - SLM/A (MM),Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5376,7900,2007,625,233,113,Sudan,648,Government of Sudan - SLM/A-Unity,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5377,8337,2008,625,233,113,Sudan,648,Government of Sudan - SLM/A-Unity,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5427,7641,2000,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5428,7643,2001,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5429,7645,2002,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5430,4988,2003,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Sudan,,0,5431,5156,2004,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
SPLM/A,,0,5471,7642,2000,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
SPLM/A,,0,5472,7644,2001,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
SPLM/A,,0,5474,7672,2003,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
SPLM/A,,0,5475,7673,2004,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,,,,,,,,,,,,,,
Government of Suriname,,0,5478,6767,1987,115,291,162,Suriname,559,Government of Suriname - SLA,Suriname,,115,0,,,,,,,,,,,,,,
SLA,,0,5479,6768,1987,1621,291,162,Suriname,559,Government of Suriname - SLA,Suriname,,115,0,,,,,,,,,,,,,,
Muslim Brotherhood,,0,5484,6414,1979,1111,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,,,,,,,,,,,,,,
Muslim Brotherhood,,0,5485,6416,1980,1111,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,,,,,,,,,,,,,,
Muslim Brotherhood,,0,5486,6418,1981,1111,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,,,,,,,,,,,,,,
Muslim Brotherhood,,0,5487,6420,1982,1111,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,,,,,,,,,,,,,,
Movement for Peace in Tajikistan,,0,5490,4801,1998,1189,205,200,Tajikistan,415,Government of Tajikistan - Movement for Peace in Tajikistan,Tajikistan,,702,0,,,,,,,,,,,,,,
UTO,,0,5505,5379,1998,1188,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,,,,,,,,,,,,,,
CPT,,0,5518,7236,1980,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,,,,,,,,,,,,,,
CPT,,0,5519,7238,1981,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,,,,,,,,,,,,,,
CPT,,0,5520,7240,1982,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,,,,,,,,,,,,,,
